,COUNTYFP,precinct,shp_loc_prec,STATEFP,VTDST,NAMELSAD,VTDI,LSAD,CHNG_TYPE,ORIG_NAME,ORIG_CODE,RELATE,NAME,VINTAGE,FUNCSTAT,JUSTIFY,MTFCC,prec_matching,prec_word1,shp_loc_prec_nums,shp_loc_prec_code
2779,017,jersey city city ward c voting district 27,"017,jersey city city ward c voting district 27",34,030C27,Jersey City city ward C voting district 27,A,00,,,,,Jersey City city ward C voting district 27,90,N,,G5240,jerseycity-c voting district 27,jerseycity-c,01727,01727_jerseycity-c
2780,017,jersey city city ward c voting district 16,"017,jersey city city ward c voting district 16",34,030C16,Jersey City city ward C voting district 16,A,00,,,,,Jersey City city ward C voting district 16,90,N,,G5240,jerseycity-c voting district 16,jerseycity-c,01716,01716_jerseycity-c
2781,017,jersey city city ward c voting district 14,"017,jersey city city ward c voting district 14",34,030C14,Jersey City city ward C voting district 14,A,00,,,,,Jersey City city ward C voting district 14,90,N,,G5240,jerseycity-c voting district 14,jerseycity-c,01714,01714_jerseycity-c
2782,017,jersey city city ward c voting district 13,"017,jersey city city ward c voting district 13",34,030C13,Jersey City city ward C voting district 13,A,00,,,,,Jersey City city ward C voting district 13,90,N,,G5240,jerseycity-c voting district 13,jerseycity-c,01713,01713_jerseycity-c
2783,017,jersey city city ward c voting district 12,"017,jersey city city ward c voting district 12",34,030C12,Jersey City city ward C voting district 12,A,00,,,,,Jersey City city ward C voting district 12,90,N,,G5240,jerseycity-c voting district 12,jerseycity-c,01712,01712_jerseycity-c
2784,017,jersey city city ward c voting district 10,"017,jersey city city ward c voting district 10",34,030C10,Jersey City city ward C voting district 10,A,00,,,,,Jersey City city ward C voting district 10,90,N,,G5240,jerseycity-c voting district 10,jerseycity-c,01710,01710_jerseycity-c
2785,017,jersey city city ward c voting district 1,"017,jersey city city ward c voting district 1",34,030C01,Jersey City city ward C voting district 1,A,00,,,,,Jersey City city ward C voting district 1,90,N,,G5240,jerseycity-c voting district 1,jerseycity-c,0171,0171_jerseycity-c
2786,017,jersey city city ward b voting district 9,"017,jersey city city ward b voting district 9",34,030B09,Jersey City city ward B voting district 9,A,00,,,,,Jersey City city ward B voting district 9,90,N,,G5240,jerseycity-b voting district 9,jerseycity-b,0179,0179_jerseycity-b
2787,017,jersey city city ward b voting district 8,"017,jersey city city ward b voting district 8",34,030B08,Jersey City city ward B voting district 8,A,00,,,,,Jersey City city ward B voting district 8,90,N,,G5240,jerseycity-b voting district 8,jerseycity-b,0178,0178_jerseycity-b
2788,017,jersey city city ward b voting district 7,"017,jersey city city ward b voting district 7",34,030B07,Jersey City city ward B voting district 7,A,00,,,,,Jersey City city ward B voting district 7,90,N,,G5240,jerseycity-b voting district 7,jerseycity-b,0177,0177_jerseycity-b
2789,017,jersey city city ward b voting district 6,"017,jersey city city ward b voting district 6",34,030B06,Jersey City city ward B voting district 6,A,00,,,,,Jersey City city ward B voting district 6,90,N,,G5240,jerseycity-b voting district 6,jerseycity-b,0176,0176_jerseycity-b
2790,017,jersey city city ward b voting district 5,"017,jersey city city ward b voting district 5",34,030B05,Jersey City city ward B voting district 5,A,00,,,,,Jersey City city ward B voting district 5,90,N,,G5240,jerseycity-b voting district 5,jerseycity-b,0175,0175_jerseycity-b
2791,017,jersey city city ward b voting district 4,"017,jersey city city ward b voting district 4",34,030B04,Jersey City city ward B voting district 4,A,00,,,,,Jersey City city ward B voting district 4,90,N,,G5240,jerseycity-b voting district 4,jerseycity-b,0174,0174_jerseycity-b
2792,017,jersey city city ward c voting district 15,"017,jersey city city ward c voting district 15",34,030C15,Jersey City city ward C voting district 15,A,00,,,,,Jersey City city ward C voting district 15,90,N,,G5240,jerseycity-c voting district 15,jerseycity-c,01715,01715_jerseycity-c
2793,017,jersey city city ward a voting district 13,"017,jersey city city ward a voting district 13",34,030A13,Jersey City city ward A voting district 13,A,00,,,,,Jersey City city ward A voting district 13,90,N,,G5240,jerseycity-a voting district 13,jerseycity-a,01713,01713_jerseycity-a
2794,017,jersey city city ward c voting district 29,"017,jersey city city ward c voting district 29",34,030C29,Jersey City city ward C voting district 29,A,00,,,,,Jersey City city ward C voting district 29,90,N,,G5240,jerseycity-c voting district 29,jerseycity-c,01729,01729_jerseycity-c
2795,017,jersey city city ward c voting district 3,"017,jersey city city ward c voting district 3",34,030C03,Jersey City city ward C voting district 3,A,00,,,,,Jersey City city ward C voting district 3,90,N,,G5240,jerseycity-c voting district 3,jerseycity-c,0173,0173_jerseycity-c
2796,017,jersey city city ward d voting district 23,"017,jersey city city ward d voting district 23",34,030D23,Jersey City city ward D voting district 23,A,00,,,,,Jersey City city ward D voting district 23,90,N,,G5240,jerseycity-d voting district 23,jerseycity-d,01723,01723_jerseycity-d
2797,017,jersey city city ward d voting district 22,"017,jersey city city ward d voting district 22",34,030D22,Jersey City city ward D voting district 22,A,00,,,,,Jersey City city ward D voting district 22,90,N,,G5240,jerseycity-d voting district 22,jerseycity-d,01722,01722_jerseycity-d
2798,017,jersey city city ward d voting district 21,"017,jersey city city ward d voting district 21",34,030D21,Jersey City city ward D voting district 21,A,00,,,,,Jersey City city ward D voting district 21,90,N,,G5240,jerseycity-d voting district 21,jerseycity-d,01721,01721_jerseycity-d
2799,017,jersey city city ward d voting district 20,"017,jersey city city ward d voting district 20",34,030D20,Jersey City city ward D voting district 20,A,00,,,,,Jersey City city ward D voting district 20,90,N,,G5240,jerseycity-d voting district 20,jerseycity-d,01720,01720_jerseycity-d
2800,017,jersey city city ward d voting district 2,"017,jersey city city ward d voting district 2",34,030D02,Jersey City city ward D voting district 2,A,00,,,,,Jersey City city ward D voting district 2,90,N,,G5240,jerseycity-d voting district 2,jerseycity-d,0172,0172_jerseycity-d
2801,017,jersey city city ward d voting district 19,"017,jersey city city ward d voting district 19",34,030D19,Jersey City city ward D voting district 19,A,00,,,,,Jersey City city ward D voting district 19,90,N,,G5240,jerseycity-d voting district 19,jerseycity-d,01719,01719_jerseycity-d
2802,017,jersey city city ward d voting district 18,"017,jersey city city ward d voting district 18",34,030D18,Jersey City city ward D voting district 18,A,00,,,,,Jersey City city ward D voting district 18,90,N,,G5240,jerseycity-d voting district 18,jerseycity-d,01718,01718_jerseycity-d
2803,017,jersey city city ward d voting district 17,"017,jersey city city ward d voting district 17",34,030D17,Jersey City city ward D voting district 17,A,00,,,,,Jersey City city ward D voting district 17,90,N,,G5240,jerseycity-d voting district 17,jerseycity-d,01717,01717_jerseycity-d
2804,017,jersey city city ward d voting district 16,"017,jersey city city ward d voting district 16",34,030D16,Jersey City city ward D voting district 16,A,00,,,,,Jersey City city ward D voting district 16,90,N,,G5240,jerseycity-d voting district 16,jerseycity-d,01716,01716_jerseycity-d
2805,017,jersey city city ward d voting district 15,"017,jersey city city ward d voting district 15",34,030D15,Jersey City city ward D voting district 15,A,00,,,,,Jersey City city ward D voting district 15,90,N,,G5240,jerseycity-d voting district 15,jerseycity-d,01715,01715_jerseycity-d
2806,017,jersey city city ward d voting district 14,"017,jersey city city ward d voting district 14",34,030D14,Jersey City city ward D voting district 14,A,00,,,,,Jersey City city ward D voting district 14,90,N,,G5240,jerseycity-d voting district 14,jerseycity-d,01714,01714_jerseycity-d
2807,017,jersey city city ward d voting district 13,"017,jersey city city ward d voting district 13",34,030D13,Jersey City city ward D voting district 13,A,00,,,,,Jersey City city ward D voting district 13,90,N,,G5240,jerseycity-d voting district 13,jerseycity-d,01713,01713_jerseycity-d
2808,017,jersey city city ward d voting district 12,"017,jersey city city ward d voting district 12",34,030D12,Jersey City city ward D voting district 12,A,00,,,,,Jersey City city ward D voting district 12,90,N,,G5240,jerseycity-d voting district 12,jerseycity-d,01712,01712_jerseycity-d
2809,017,jersey city city ward d voting district 11,"017,jersey city city ward d voting district 11",34,030D11,Jersey City city ward D voting district 11,A,00,,,,,Jersey City city ward D voting district 11,90,N,,G5240,jerseycity-d voting district 11,jerseycity-d,01711,01711_jerseycity-d
2810,017,jersey city city ward d voting district 10,"017,jersey city city ward d voting district 10",34,030D10,Jersey City city ward D voting district 10,A,00,,,,,Jersey City city ward D voting district 10,90,N,,G5240,jerseycity-d voting district 10,jerseycity-d,01710,01710_jerseycity-d
2811,017,jersey city city ward d voting district 1,"017,jersey city city ward d voting district 1",34,030D01,Jersey City city ward D voting district 1,A,00,,,,,Jersey City city ward D voting district 1,90,N,,G5240,jerseycity-d voting district 1,jerseycity-d,0171,0171_jerseycity-d
2812,017,jersey city city ward c voting district 9,"017,jersey city city ward c voting district 9",34,030C09,Jersey City city ward C voting district 9,A,00,,,,,Jersey City city ward C voting district 9,90,N,,G5240,jerseycity-c voting district 9,jerseycity-c,0179,0179_jerseycity-c
2813,017,jersey city city ward c voting district 8,"017,jersey city city ward c voting district 8",34,030C08,Jersey City city ward C voting district 8,A,00,,,,,Jersey City city ward C voting district 8,90,N,,G5240,jerseycity-c voting district 8,jerseycity-c,0178,0178_jerseycity-c
2814,017,jersey city city ward c voting district 7,"017,jersey city city ward c voting district 7",34,030C07,Jersey City city ward C voting district 7,A,00,,,,,Jersey City city ward C voting district 7,90,N,,G5240,jerseycity-c voting district 7,jerseycity-c,0177,0177_jerseycity-c
2815,017,jersey city city ward c voting district 6,"017,jersey city city ward c voting district 6",34,030C06,Jersey City city ward C voting district 6,A,00,,,,,Jersey City city ward C voting district 6,90,N,,G5240,jerseycity-c voting district 6,jerseycity-c,0176,0176_jerseycity-c
2816,017,jersey city city ward c voting district 5,"017,jersey city city ward c voting district 5",34,030C05,Jersey City city ward C voting district 5,A,00,,,,,Jersey City city ward C voting district 5,90,N,,G5240,jerseycity-c voting district 5,jerseycity-c,0175,0175_jerseycity-c
2817,017,jersey city city ward c voting district 4,"017,jersey city city ward c voting district 4",34,030C04,Jersey City city ward C voting district 4,A,00,,,,,Jersey City city ward C voting district 4,90,N,,G5240,jerseycity-c voting district 4,jerseycity-c,0174,0174_jerseycity-c
2818,017,jersey city city ward c voting district 32,"017,jersey city city ward c voting district 32",34,030C32,Jersey City city ward C voting district 32,A,00,,,,,Jersey City city ward C voting district 32,90,N,,G5240,jerseycity-c voting district 32,jerseycity-c,01732,01732_jerseycity-c
2819,017,jersey city city ward c voting district 31,"017,jersey city city ward c voting district 31",34,030C31,Jersey City city ward C voting district 31,A,00,,,,,Jersey City city ward C voting district 31,90,N,,G5240,jerseycity-c voting district 31,jerseycity-c,01731,01731_jerseycity-c
2820,017,jersey city city ward c voting district 30,"017,jersey city city ward c voting district 30",34,030C30,Jersey City city ward C voting district 30,A,00,,,,,Jersey City city ward C voting district 30,90,N,,G5240,jerseycity-c voting district 30,jerseycity-c,01730,01730_jerseycity-c
2821,017,jersey city city ward b voting district 35,"017,jersey city city ward b voting district 35",34,030B35,Jersey City city ward B voting district 35,A,00,,,,,Jersey City city ward B voting district 35,90,N,,G5240,jerseycity-b voting district 35,jerseycity-b,01735,01735_jerseycity-b
2822,017,jersey city city ward b voting district 34,"017,jersey city city ward b voting district 34",34,030B34,Jersey City city ward B voting district 34,A,00,,,,,Jersey City city ward B voting district 34,90,N,,G5240,jerseycity-b voting district 34,jerseycity-b,01734,01734_jerseycity-b
2823,017,jersey city city ward c voting district 28,"017,jersey city city ward c voting district 28",34,030C28,Jersey City city ward C voting district 28,A,00,,,,,Jersey City city ward C voting district 28,90,N,,G5240,jerseycity-c voting district 28,jerseycity-c,01728,01728_jerseycity-c
2824,017,jersey city city ward b voting district 32,"017,jersey city city ward b voting district 32",34,030B32,Jersey City city ward B voting district 32,A,00,,,,,Jersey City city ward B voting district 32,90,N,,G5240,jerseycity-b voting district 32,jerseycity-b,01732,01732_jerseycity-b
2825,017,jersey city city ward a voting district 5,"017,jersey city city ward a voting district 5",34,030A05,Jersey City city ward A voting district 5,A,00,,,,,Jersey City city ward A voting district 5,90,N,,G5240,jerseycity-a voting district 5,jerseycity-a,0175,0175_jerseycity-a
2826,017,jersey city city ward a voting district 4,"017,jersey city city ward a voting district 4",34,030A04,Jersey City city ward A voting district 4,A,00,,,,,Jersey City city ward A voting district 4,90,N,,G5240,jerseycity-a voting district 4,jerseycity-a,0174,0174_jerseycity-a
2827,017,jersey city city ward a voting district 34,"017,jersey city city ward a voting district 34",34,030A34,Jersey City city ward A voting district 34,A,00,,,,,Jersey City city ward A voting district 34,90,N,,G5240,jerseycity-a voting district 34,jerseycity-a,01734,01734_jerseycity-a
2828,017,jersey city city ward a voting district 33,"017,jersey city city ward a voting district 33",34,030A33,Jersey City city ward A voting district 33,A,00,,,,,Jersey City city ward A voting district 33,90,N,,G5240,jerseycity-a voting district 33,jerseycity-a,01733,01733_jerseycity-a
2829,017,jersey city city ward a voting district 32,"017,jersey city city ward a voting district 32",34,030A32,Jersey City city ward A voting district 32,A,00,,,,,Jersey City city ward A voting district 32,90,N,,G5240,jerseycity-a voting district 32,jerseycity-a,01732,01732_jerseycity-a
2830,017,jersey city city ward a voting district 31,"017,jersey city city ward a voting district 31",34,030A31,Jersey City city ward A voting district 31,P,00,,,,,Jersey City city ward A voting district 31,90,S,,G5240,jerseycity-a voting district 31,jerseycity-a,01731,01731_jerseycity-a
2831,017,jersey city city ward a voting district 30,"017,jersey city city ward a voting district 30",34,030A30,Jersey City city ward A voting district 30,P,00,,,,,Jersey City city ward A voting district 30,90,S,,G5240,jerseycity-a voting district 30,jerseycity-a,01730,01730_jerseycity-a
2832,017,jersey city city ward a voting district 3,"017,jersey city city ward a voting district 3",34,030A03,Jersey City city ward A voting district 3,A,00,,,,,Jersey City city ward A voting district 3,90,N,,G5240,jerseycity-a voting district 3,jerseycity-a,0173,0173_jerseycity-a
2833,017,jersey city city ward a voting district 29,"017,jersey city city ward a voting district 29",34,030A29,Jersey City city ward A voting district 29,A,00,,,,,Jersey City city ward A voting district 29,90,N,,G5240,jerseycity-a voting district 29,jerseycity-a,01729,01729_jerseycity-a
2834,017,jersey city city ward a voting district 28,"017,jersey city city ward a voting district 28",34,030A28,Jersey City city ward A voting district 28,P,00,,,,,Jersey City city ward A voting district 28,90,S,,G5240,jerseycity-a voting district 28,jerseycity-a,01728,01728_jerseycity-a
2835,017,jersey city city ward a voting district 26,"017,jersey city city ward a voting district 26",34,030A26,Jersey City city ward A voting district 26,P,00,,,,,Jersey City city ward A voting district 26,90,S,,G5240,jerseycity-a voting district 26,jerseycity-a,01726,01726_jerseycity-a
2836,017,jersey city city ward a voting district 6,"017,jersey city city ward a voting district 6",34,030A06,Jersey City city ward A voting district 6,A,00,,,,,Jersey City city ward A voting district 6,90,N,,G5240,jerseycity-a voting district 6,jerseycity-a,0176,0176_jerseycity-a
2837,017,jersey city city ward a voting district 25,"017,jersey city city ward a voting district 25",34,030A25,Jersey City city ward A voting district 25,A,00,,,,,Jersey City city ward A voting district 25,90,N,,G5240,jerseycity-a voting district 25,jerseycity-a,01725,01725_jerseycity-a
2838,017,jersey city city ward a voting district 23,"017,jersey city city ward a voting district 23",34,030A23,Jersey City city ward A voting district 23,A,00,,,,,Jersey City city ward A voting district 23,90,N,,G5240,jerseycity-a voting district 23,jerseycity-a,01723,01723_jerseycity-a
2839,017,jersey city city ward a voting district 22,"017,jersey city city ward a voting district 22",34,030A22,Jersey City city ward A voting district 22,A,00,,,,,Jersey City city ward A voting district 22,90,N,,G5240,jerseycity-a voting district 22,jerseycity-a,01722,01722_jerseycity-a
2840,017,jersey city city ward a voting district 21,"017,jersey city city ward a voting district 21",34,030A21,Jersey City city ward A voting district 21,A,00,,,,,Jersey City city ward A voting district 21,90,N,,G5240,jerseycity-a voting district 21,jerseycity-a,01721,01721_jerseycity-a
2841,017,jersey city city ward a voting district 20,"017,jersey city city ward a voting district 20",34,030A20,Jersey City city ward A voting district 20,A,00,,,,,Jersey City city ward A voting district 20,90,N,,G5240,jerseycity-a voting district 20,jerseycity-a,01720,01720_jerseycity-a
2842,017,jersey city city ward a voting district 2,"017,jersey city city ward a voting district 2",34,030A02,Jersey City city ward A voting district 2,A,00,,,,,Jersey City city ward A voting district 2,90,N,,G5240,jerseycity-a voting district 2,jerseycity-a,0172,0172_jerseycity-a
2843,017,jersey city city ward a voting district 19,"017,jersey city city ward a voting district 19",34,030A19,Jersey City city ward A voting district 19,A,00,,,,,Jersey City city ward A voting district 19,90,N,,G5240,jerseycity-a voting district 19,jerseycity-a,01719,01719_jerseycity-a
2844,017,jersey city city ward a voting district 18,"017,jersey city city ward a voting district 18",34,030A18,Jersey City city ward A voting district 18,P,00,,,,,Jersey City city ward A voting district 18,90,S,,G5240,jerseycity-a voting district 18,jerseycity-a,01718,01718_jerseycity-a
2845,017,jersey city city ward a voting district 17,"017,jersey city city ward a voting district 17",34,030A17,Jersey City city ward A voting district 17,A,00,,,,,Jersey City city ward A voting district 17,90,N,,G5240,jerseycity-a voting district 17,jerseycity-a,01717,01717_jerseycity-a
2846,017,jersey city city ward a voting district 16,"017,jersey city city ward a voting district 16",34,030A16,Jersey City city ward A voting district 16,A,00,,,,,Jersey City city ward A voting district 16,90,N,,G5240,jerseycity-a voting district 16,jerseycity-a,01716,01716_jerseycity-a
2847,017,jersey city city ward b voting district 33,"017,jersey city city ward b voting district 33",34,030B33,Jersey City city ward B voting district 33,P,00,,,,,Jersey City city ward B voting district 33,90,S,,G5240,jerseycity-b voting district 33,jerseycity-b,01733,01733_jerseycity-b
2848,017,jersey city city ward a voting district 15,"017,jersey city city ward a voting district 15",34,030A15,Jersey City city ward A voting district 15,A,00,,,,,Jersey City city ward A voting district 15,90,N,,G5240,jerseycity-a voting district 15,jerseycity-a,01715,01715_jerseycity-a
2849,017,jersey city city ward a voting district 24,"017,jersey city city ward a voting district 24",34,030A24,Jersey City city ward A voting district 24,A,00,,,,,Jersey City city ward A voting district 24,90,N,,G5240,jerseycity-a voting district 24,jerseycity-a,01724,01724_jerseycity-a
2850,017,jersey city city ward a voting district 7,"017,jersey city city ward a voting district 7",34,030A07,Jersey City city ward A voting district 7,A,00,,,,,Jersey City city ward A voting district 7,90,N,,G5240,jerseycity-a voting district 7,jerseycity-a,0177,0177_jerseycity-a
2851,017,jersey city city ward a voting district 27,"017,jersey city city ward a voting district 27",34,030A27,Jersey City city ward A voting district 27,P,00,,,,,Jersey City city ward A voting district 27,90,S,,G5240,jerseycity-a voting district 27,jerseycity-a,01727,01727_jerseycity-a
2852,017,jersey city city ward a voting district 8,"017,jersey city city ward a voting district 8",34,030A08,Jersey City city ward A voting district 8,A,00,,,,,Jersey City city ward A voting district 8,90,N,,G5240,jerseycity-a voting district 8,jerseycity-a,0178,0178_jerseycity-a
2853,017,jersey city city ward b voting district 31,"017,jersey city city ward b voting district 31",34,030B31,Jersey City city ward B voting district 31,A,00,,,,,Jersey City city ward B voting district 31,90,N,,G5240,jerseycity-b voting district 31,jerseycity-b,01731,01731_jerseycity-b
2854,017,jersey city city ward b voting district 30,"017,jersey city city ward b voting district 30",34,030B30,Jersey City city ward B voting district 30,A,00,,,,,Jersey City city ward B voting district 30,90,N,,G5240,jerseycity-b voting district 30,jerseycity-b,01730,01730_jerseycity-b
2855,017,jersey city city ward b voting district 3,"017,jersey city city ward b voting district 3",34,030B03,Jersey City city ward B voting district 3,A,00,,,,,Jersey City city ward B voting district 3,90,N,,G5240,jerseycity-b voting district 3,jerseycity-b,0173,0173_jerseycity-b
2856,017,jersey city city ward b voting district 29,"017,jersey city city ward b voting district 29",34,030B29,Jersey City city ward B voting district 29,A,00,,,,,Jersey City city ward B voting district 29,90,N,,G5240,jerseycity-b voting district 29,jerseycity-b,01729,01729_jerseycity-b
2857,017,jersey city city ward b voting district 28,"017,jersey city city ward b voting district 28",34,030B28,Jersey City city ward B voting district 28,A,00,,,,,Jersey City city ward B voting district 28,90,N,,G5240,jerseycity-b voting district 28,jerseycity-b,01728,01728_jerseycity-b
2858,017,jersey city city ward b voting district 27,"017,jersey city city ward b voting district 27",34,030B27,Jersey City city ward B voting district 27,A,00,,,,,Jersey City city ward B voting district 27,90,N,,G5240,jerseycity-b voting district 27,jerseycity-b,01727,01727_jerseycity-b
2859,017,jersey city city ward b voting district 26,"017,jersey city city ward b voting district 26",34,030B26,Jersey City city ward B voting district 26,A,00,,,,,Jersey City city ward B voting district 26,90,N,,G5240,jerseycity-b voting district 26,jerseycity-b,01726,01726_jerseycity-b
2860,017,jersey city city ward b voting district 25,"017,jersey city city ward b voting district 25",34,030B25,Jersey City city ward B voting district 25,A,00,,,,,Jersey City city ward B voting district 25,90,N,,G5240,jerseycity-b voting district 25,jerseycity-b,01725,01725_jerseycity-b
2861,017,jersey city city ward b voting district 23,"017,jersey city city ward b voting district 23",34,030B23,Jersey City city ward B voting district 23,A,00,,,,,Jersey City city ward B voting district 23,90,N,,G5240,jerseycity-b voting district 23,jerseycity-b,01723,01723_jerseycity-b
2862,017,jersey city city ward b voting district 22,"017,jersey city city ward b voting district 22",34,030B22,Jersey City city ward B voting district 22,A,00,,,,,Jersey City city ward B voting district 22,90,N,,G5240,jerseycity-b voting district 22,jerseycity-b,01722,01722_jerseycity-b
2863,017,jersey city city ward b voting district 21,"017,jersey city city ward b voting district 21",34,030B21,Jersey City city ward B voting district 21,A,00,,,,,Jersey City city ward B voting district 21,90,N,,G5240,jerseycity-b voting district 21,jerseycity-b,01721,01721_jerseycity-b
2864,017,jersey city city ward b voting district 20,"017,jersey city city ward b voting district 20",34,030B20,Jersey City city ward B voting district 20,A,00,,,,,Jersey City city ward B voting district 20,90,N,,G5240,jerseycity-b voting district 20,jerseycity-b,01720,01720_jerseycity-b
2865,017,jersey city city ward b voting district 24,"017,jersey city city ward b voting district 24",34,030B24,Jersey City city ward B voting district 24,A,00,,,,,Jersey City city ward B voting district 24,90,N,,G5240,jerseycity-b voting district 24,jerseycity-b,01724,01724_jerseycity-b
2866,017,jersey city city ward b voting district 12,"017,jersey city city ward b voting district 12",34,030B12,Jersey City city ward B voting district 12,A,00,,,,,Jersey City city ward B voting district 12,90,N,,G5240,jerseycity-b voting district 12,jerseycity-b,01712,01712_jerseycity-b
2867,017,jersey city city ward b voting district 19,"017,jersey city city ward b voting district 19",34,030B19,Jersey City city ward B voting district 19,A,00,,,,,Jersey City city ward B voting district 19,90,N,,G5240,jerseycity-b voting district 19,jerseycity-b,01719,01719_jerseycity-b
2868,017,jersey city city ward b voting district 18,"017,jersey city city ward b voting district 18",34,030B18,Jersey City city ward B voting district 18,A,00,,,,,Jersey City city ward B voting district 18,90,N,,G5240,jerseycity-b voting district 18,jerseycity-b,01718,01718_jerseycity-b
2869,017,jersey city city ward b voting district 17,"017,jersey city city ward b voting district 17",34,030B17,Jersey City city ward B voting district 17,A,00,,,,,Jersey City city ward B voting district 17,90,N,,G5240,jerseycity-b voting district 17,jerseycity-b,01717,01717_jerseycity-b
2870,017,jersey city city ward b voting district 16,"017,jersey city city ward b voting district 16",34,030B16,Jersey City city ward B voting district 16,A,00,,,,,Jersey City city ward B voting district 16,90,N,,G5240,jerseycity-b voting district 16,jerseycity-b,01716,01716_jerseycity-b
2871,017,jersey city city ward b voting district 14,"017,jersey city city ward b voting district 14",34,030B14,Jersey City city ward B voting district 14,A,00,,,,,Jersey City city ward B voting district 14,90,N,,G5240,jerseycity-b voting district 14,jerseycity-b,01714,01714_jerseycity-b
2872,017,jersey city city ward b voting district 13,"017,jersey city city ward b voting district 13",34,030B13,Jersey City city ward B voting district 13,A,00,,,,,Jersey City city ward B voting district 13,90,N,,G5240,jerseycity-b voting district 13,jerseycity-b,01713,01713_jerseycity-b
2873,017,jersey city city ward b voting district 1,"017,jersey city city ward b voting district 1",34,030B01,Jersey City city ward B voting district 1,A,00,,,,,Jersey City city ward B voting district 1,90,N,,G5240,jerseycity-b voting district 1,jerseycity-b,0171,0171_jerseycity-b
2874,017,jersey city city ward b voting district 11,"017,jersey city city ward b voting district 11",34,030B11,Jersey City city ward B voting district 11,A,00,,,,,Jersey City city ward B voting district 11,90,N,,G5240,jerseycity-b voting district 11,jerseycity-b,01711,01711_jerseycity-b
2875,017,jersey city city ward b voting district 10,"017,jersey city city ward b voting district 10",34,030B10,Jersey City city ward B voting district 10,A,00,,,,,Jersey City city ward B voting district 10,90,N,,G5240,jerseycity-b voting district 10,jerseycity-b,01710,01710_jerseycity-b
2876,017,jersey city city ward b voting district 2,"017,jersey city city ward b voting district 2",34,030B02,Jersey City city ward B voting district 2,A,00,,,,,Jersey City city ward B voting district 2,90,N,,G5240,jerseycity-b voting district 2,jerseycity-b,0172,0172_jerseycity-b
2877,017,jersey city city ward a voting district 9,"017,jersey city city ward a voting district 9",34,030A09,Jersey City city ward A voting district 9,P,00,,,,,Jersey City city ward A voting district 9,90,S,,G5240,jerseycity-a voting district 9,jerseycity-a,0179,0179_jerseycity-a
2878,019,raritan township voting district 17,"019,raritan township voting district 17",34,105017,Raritan township voting district 17,A,00,,,,,Raritan township voting district 17,90,N,,G5240,raritan township voting district 17,raritan,01917,01917_raritan
2879,019,raritan township voting district 7,"019,raritan township voting district 7",34,105007,Raritan township voting district 7,A,00,,,,,Raritan township voting district 7,90,N,,G5240,raritan township voting district 7,raritan,0197,0197_raritan
2880,019,raritan township voting district 16,"019,raritan township voting district 16",34,105016,Raritan township voting district 16,A,00,,,,,Raritan township voting district 16,90,N,,G5240,raritan township voting district 16,raritan,01916,01916_raritan
2881,019,raritan township voting district 18,"019,raritan township voting district 18",34,105018,Raritan township voting district 18,A,00,,,,,Raritan township voting district 18,90,N,,G5240,raritan township voting district 18,raritan,01918,01918_raritan
2882,019,raritan township voting district 19,"019,raritan township voting district 19",34,105019,Raritan township voting district 19,A,00,,,,,Raritan township voting district 19,90,N,,G5240,raritan township voting district 19,raritan,01919,01919_raritan
2883,019,raritan township voting district 6,"019,raritan township voting district 6",34,105006,Raritan township voting district 6,A,00,,,,,Raritan township voting district 6,90,N,,G5240,raritan township voting district 6,raritan,0196,0196_raritan
2884,019,raritan township voting district 3,"019,raritan township voting district 3",34,105003,Raritan township voting district 3,A,00,,,,,Raritan township voting district 3,90,N,,G5240,raritan township voting district 3,raritan,0193,0193_raritan
2885,019,raritan township voting district 4,"019,raritan township voting district 4",34,105004,Raritan township voting district 4,A,00,,,,,Raritan township voting district 4,90,N,,G5240,raritan township voting district 4,raritan,0194,0194_raritan
2886,019,raritan township voting district 5,"019,raritan township voting district 5",34,105005,Raritan township voting district 5,A,00,,,,,Raritan township voting district 5,90,N,,G5240,raritan township voting district 5,raritan,0195,0195_raritan
2887,019,raritan township voting district 15,"019,raritan township voting district 15",34,105015,Raritan township voting district 15,P,00,,,,,Raritan township voting district 15,90,S,,G5240,raritan township voting district 15,raritan,01915,01915_raritan
2888,019,raritan township voting district 2,"019,raritan township voting district 2",34,105002,Raritan township voting district 2,A,00,,,,,Raritan township voting district 2,90,N,,G5240,raritan township voting district 2,raritan,0192,0192_raritan
2889,019,raritan township voting district 14,"019,raritan township voting district 14",34,105014,Raritan township voting district 14,A,00,,,,,Raritan township voting district 14,90,N,,G5240,raritan township voting district 14,raritan,01914,01914_raritan
2890,019,lebanon township voting district 2,"019,lebanon township voting district 2",34,095002,Lebanon township voting district 2,A,00,,,,,Lebanon township voting district 2,90,N,,G5240,lebanontownship voting district 2,lebanontownship,0192,0192_lebanontownship
2891,019,raritan township voting district 12,"019,raritan township voting district 12",34,105012,Raritan township voting district 12,A,00,,,,,Raritan township voting district 12,90,N,,G5240,raritan township voting district 12,raritan,01912,01912_raritan
2892,019,raritan township voting district 11,"019,raritan township voting district 11",34,105011,Raritan township voting district 11,A,00,,,,,Raritan township voting district 11,90,N,,G5240,raritan township voting district 11,raritan,01911,01911_raritan
2893,019,raritan township voting district 10,"019,raritan township voting district 10",34,105010,Raritan township voting district 10,P,00,,,,,Raritan township voting district 10,90,S,,G5240,raritan township voting district 10,raritan,01910,01910_raritan
